"","V1","V2","V3","V4","V5","V6"
"2319","soap","1.55","250","180","0.398935166696281",NA
"2320","wr","1.55","250","180","0.386664691608374",NA
"2321","tprs","1.55","250","181","0.337615578763879",NA
"2322","mdsds","1.55","250","181","0.176928653352238","5"
"2323","soap","1.55","250","181","0.195973295443356",NA
"2324","wr","1.55","250","181","0.242823761197435",NA
"2325","tprs","1.55","250","182","0.228248465298925",NA
"2326","mdsds","1.55","250","182","0.218439217213337","7"
"2327","soap","1.55","250","182","0.211346974395861",NA
"2328","wr","1.55","250","182","0.156691791914019",NA
"2329","tprs","1.55","250","183","0.340991605068558",NA
"2330","mdsds","1.55","250","183","0.161810780065059","5"
"2331","soap","1.55","250","183","0.183588827091174",NA
"2332","wr","1.55","250","183","0.162728475619365",NA
"2333","tprs","1.55","250","184","0.424842378625072",NA
"2334","mdsds","1.55","250","184","0.181388036125278","5"
"2335","soap","1.55","250","184","0.252597445095311",NA
"2336","wr","1.55","250","184","0.189426045255997",NA
"2337","tprs","1.55","250","185","0.433195995683268",NA
"2338","mdsds","1.55","250","185","0.277711600480424","7"
"2339","soap","1.55","250","185","0.243052276038517",NA
"2340","wr","1.55","250","185","0.245808052575177",NA
"2341","tprs","1.55","250","186","0.392556130108399",NA
"2342","mdsds","1.55","250","186","0.281434221425947","2"
"2343","soap","1.55","250","186","0.355832931467343",NA
"2344","wr","1.55","250","186","0.330569685704212",NA
"2345","tprs","1.55","250","187","0.329194738973628",NA
"2346","mdsds","1.55","250","187","0.230613825815115","5"
"2347","soap","1.55","250","187","0.208681863887948",NA
"2348","wr","1.55","250","187","0.234580972337144",NA
"2349","tprs","1.55","250","188","0.424575264370356",NA
"2350","mdsds","1.55","250","188","0.21308828227276","5"
"2351","soap","1.55","250","188","0.193512817878545",NA
"2352","wr","1.55","250","188","0.199333395970597",NA
"2353","tprs","1.55","250","189","0.315086924575461",NA
"2354","mdsds","1.55","250","189","0.221298330340118","2"
"2355","soap","1.55","250","189","0.157299098709679",NA
"2356","wr","1.55","250","189","0.180672260116425",NA
"2357","tprs","1.55","250","190","0.268798818636643",NA
"2358","mdsds","1.55","250","190","0.118501201554185","5"
"2359","soap","1.55","250","190","0.118359876481767",NA
"2360","wr","1.55","250","190","0.12696472542228",NA
"2361","tprs","1.55","250","191","0.544749152774837",NA
"2362","mdsds","1.55","250","191","0.272488811076893","3"
"2363","soap","1.55","250","191","0.287674280897528",NA
"2364","wr","1.55","250","191","0.298819332537428",NA
"2365","tprs","1.55","250","192","0.339378365850223",NA
"2366","mdsds","1.55","250","192","0.298356692514962","3"
"2367","soap","1.55","250","192","0.298694893163852",NA
"2368","wr","1.55","250","192","0.29015313916211",NA
"2369","tprs","1.55","250","193","0.3187362114408",NA
"2370","mdsds","1.55","250","193","0.195407185490409","6"
"2371","soap","1.55","250","193","0.246851809451167",NA
"2372","wr","1.55","250","193","0.169125264268857",NA
"2373","tprs","1.55","250","194","0.258843465850698",NA
"2374","mdsds","1.55","250","194","0.175401487319908","3"
"2375","soap","1.55","250","194","0.199159145320701",NA
"2376","wr","1.55","250","194","0.126540733847431",NA
"2377","tprs","1.55","250","195","0.312408801828017",NA
"2378","mdsds","1.55","250","195","0.270305193729382","3"
"2379","soap","1.55","250","195","0.23116497014062",NA
"2380","wr","1.55","250","195","0.215874657366845",NA
"2381","tprs","1.55","250","196","0.276691489386372",NA
"2382","mdsds","1.55","250","196","0.137397015048157","6"
"2383","soap","1.55","250","196","0.292119083965623",NA
"2384","wr","1.55","250","196","0.159307413710827",NA
"2385","tprs","1.55","250","197","0.526227298814988",NA
"2386","mdsds","1.55","250","197","0.269369698692884","4"
"2387","soap","1.55","250","197","0.290621115097042",NA
"2388","wr","1.55","250","197","0.321610163330122",NA
"2389","tprs","1.55","250","198","0.325051641022462",NA
"2390","mdsds","1.55","250","198","0.141364469683367","3"
"2391","soap","1.55","250","198","0.156585704729486",NA
"2392","wr","1.55","250","198","0.135895698009604",NA
"2393","tprs","1.55","250","199","0.334192403365427",NA
"2394","mdsds","1.55","250","199","0.294864503549851","2"
"2395","soap","1.55","250","199","0.290641180842854",NA
"2396","wr","1.55","250","199","0.157833637735041",NA
"2397","tprs","1.55","250","200","0.30185459779912",NA
"2398","mdsds","1.55","250","200","0.149979278628449","4"
"2399","soap","1.55","250","200","0.231027043100503",NA
"2400","wr","1.55","250","200","0.143620228668667",NA
"2401","tprs","0.35","500","1","0.0811088189001154",NA
"2402","mdsds","0.35","500","1","0.0382352715300536","6"
"2403","soap","0.35","500","1","0.0459833546278578",NA
"2404","wr","0.35","500","1","0.0419985284393753",NA
"2405","tprs","0.35","500","2","0.0652095546288481",NA
"2406","mdsds","0.35","500","2","0.0375051029652402","5"
"2407","soap","0.35","500","2","0.042969574681977",NA
"2408","wr","0.35","500","2","0.037171047868656",NA
"2409","tprs","0.35","500","3","0.0749225644875584",NA
"2410","mdsds","0.35","500","3","0.0403292311538864","4"
"2411","soap","0.35","500","3","0.0393721861682606",NA
"2412","wr","0.35","500","3","0.042930152735568",NA
"2413","tprs","0.35","500","4","0.0524566196454468",NA
"2414","mdsds","0.35","500","4","0.0402155639789612","2"
"2415","soap","0.35","500","4","0.0347808441093761",NA
"2416","wr","0.35","500","4","0.0350025228319625",NA
"2417","tprs","0.35","500","5","0.0499428349361791",NA
"2418","mdsds","0.35","500","5","0.0368768159203475","6"
"2419","soap","0.35","500","5","0.0367256968890029",NA
"2420","wr","0.35","500","5","0.0395488729264782",NA
"2421","tprs","0.35","500","6","0.058358697293063",NA
"2422","mdsds","0.35","500","6","0.0363432658561422","4"
"2423","soap","0.35","500","6","0.0387506576599334",NA
"2424","wr","0.35","500","6","0.0607581163808592",NA
"2425","tprs","0.35","500","7","0.0424160008063569",NA
"2426","mdsds","0.35","500","7","0.0381454240879973","2"
"2427","soap","0.35","500","7","0.035747763446484",NA
"2428","wr","0.35","500","7","0.0356080306094544",NA
"2429","tprs","0.35","500","8","0.0464396892465666",NA
"2430","mdsds","0.35","500","8","0.0323103816254416","4"
"2431","soap","0.35","500","8","0.0336168499928939",NA
"2432","wr","0.35","500","8","0.0370921011936901",NA
"2433","tprs","0.35","500","9","0.0487464565196917",NA
"2434","mdsds","0.35","500","9","0.0353267165309183","4"
"2435","soap","0.35","500","9","0.0383613662200256",NA
"2436","wr","0.35","500","9","0.0378378807395139",NA
"2437","tprs","0.35","500","10","0.0525125036621925",NA
"2438","mdsds","0.35","500","10","0.0389700858557823","4"
"2439","soap","0.35","500","10","0.0393974581663382",NA
"2440","wr","0.35","500","10","0.0432683912220216",NA
"2441","tprs","0.35","500","11","0.0474869152968303",NA
"2442","mdsds","0.35","500","11","0.0233665284672353","4"
"2443","soap","0.35","500","11","0.0239537991722306",NA
"2444","wr","0.35","500","11","0.0282673365901501",NA
"2445","tprs","0.35","500","12","0.0844771468470105",NA
"2446","mdsds","0.35","500","12","0.0378606386204509","2"
"2447","soap","0.35","500","12","0.0310988570691976",NA
"2448","wr","0.35","500","12","0.0352774281644922",NA
"2449","tprs","0.35","500","13","0.0587591190497705",NA
"2450","mdsds","0.35","500","13","0.0325949335941238","4"
"2451","soap","0.35","500","13","0.0330993513984192",NA
"2452","wr","0.35","500","13","0.0353874988410734",NA
"2453","tprs","0.35","500","14","0.0512545493328004",NA
"2454","mdsds","0.35","500","14","0.0354528770186777","4"
"2455","soap","0.35","500","14","0.0330041478724763",NA
"2456","wr","0.35","500","14","0.0368663989910942",NA
"2457","tprs","0.35","500","15","0.104055852993064",NA
"2458","mdsds","0.35","500","15","0.0373077741386503","4"
"2459","soap","0.35","500","15","0.0380823719660057",NA
"2460","wr","0.35","500","15","0.0442973098438617",NA
"2461","tprs","0.35","500","16","0.0521573457408515",NA
"2462","mdsds","0.35","500","16","0.0405959564884015","4"
"2463","soap","0.35","500","16","0.0394689349520064",NA
"2464","wr","0.35","500","16","0.0407692441208532",NA
"2465","tprs","0.35","500","17","0.0947003868144534",NA
"2466","mdsds","0.35","500","17","0.0398820698516521","2"
"2467","soap","0.35","500","17","0.0316608353317909",NA
"2468","wr","0.35","500","17","0.0330921648493856",NA
"2469","tprs","0.35","500","18","0.069136430227244",NA
"2470","mdsds","0.35","500","18","0.0509400013937621","4"
"2471","soap","0.35","500","18","0.0522654346164412",NA
"2472","wr","0.35","500","18","0.0542074705766723",NA
"2473","tprs","0.35","500","19","0.0573529539988984",NA
"2474","mdsds","0.35","500","19","0.0381700886406025","12"
"2475","soap","0.35","500","19","0.039674655663172",NA
"2476","wr","0.35","500","19","0.0355992641048817",NA
"2477","tprs","0.35","500","20","0.0706879814765727",NA
"2478","mdsds","0.35","500","20","0.0390834889403411","4"
"2479","soap","0.35","500","20","0.0430664184707461",NA
"2480","wr","0.35","500","20","0.0408837645476994",NA
"2481","tprs","0.35","500","21","0.0496877749239297",NA
"2482","mdsds","0.35","500","21","0.0242123088713762","4"
"2483","soap","0.35","500","21","0.0260077542115083",NA
"2484","wr","0.35","500","21","0.0346886805645871",NA
"2485","tprs","0.35","500","22","0.05328951443239",NA
"2486","mdsds","0.35","500","22","0.0394657817920332","11"
"2487","soap","0.35","500","22","0.0424918789499414",NA
"2488","wr","0.35","500","22","0.0446700812542719",NA
"2489","tprs","0.35","500","23","0.0499242053439108",NA
"2490","mdsds","0.35","500","23","0.0395922225472881","4"
"2491","soap","0.35","500","23","0.0489141978465639",NA
"2492","wr","0.35","500","23","0.0346683972615299",NA
"2493","tprs","0.35","500","24","0.0868469609510426",NA
"2494","mdsds","0.35","500","24","0.0296131960513069","4"
"2495","soap","0.35","500","24","0.0287553229322791",NA
"2496","wr","0.35","500","24","0.036308630699468",NA
"2497","tprs","0.35","500","25","0.0495916089745964",NA
"2498","mdsds","0.35","500","25","0.041994789214678","4"
"2499","soap","0.35","500","25","0.0400360235674694",NA
"2500","wr","0.35","500","25","0.0462275523008626",NA
"2501","tprs","0.35","500","26","0.0470223382388786",NA
"2502","mdsds","0.35","500","26","0.0342408179172317","4"
"2503","soap","0.35","500","26","0.0344530663747934",NA
"2504","wr","0.35","500","26","0.036318600308841",NA
"2505","tprs","0.35","500","27","0.0677006850334242",NA
"2506","mdsds","0.35","500","27","0.0331833609247877","4"
"2507","soap","0.35","500","27","0.0327573283279134",NA
"2508","wr","0.35","500","27","0.0345532559103105",NA
"2509","tprs","0.35","500","28","0.0649244344054586",NA
"2510","mdsds","0.35","500","28","0.0481860317593354","12"
"2511","soap","0.35","500","28","0.0456662037039505",NA
"2512","wr","0.35","500","28","0.0517094207410477",NA
"2513","tprs","0.35","500","29","0.0480986765031977",NA
"2514","mdsds","0.35","500","29","0.0487999855052307","2"
"2515","soap","0.35","500","29","0.0352636855398598",NA
"2516","wr","0.35","500","29","0.0393203046938469",NA
"2517","tprs","0.35","500","30","0.06526527354189",NA
"2518","mdsds","0.35","500","30","0.0402379325881001","4"
"2519","soap","0.35","500","30","0.0370668951503701",NA
"2520","wr","0.35","500","30","0.0494961532161762",NA
"2521","tprs","0.35","500","31","0.0616688268709897",NA
"2522","mdsds","0.35","500","31","0.0336047912978407","4"
"2523","soap","0.35","500","31","0.0368813930076907",NA
"2524","wr","0.35","500","31","0.0374784323435367",NA
"2525","tprs","0.35","500","32","0.0618704025770466",NA
"2526","mdsds","0.35","500","32","0.0558415113452294","7"
"2527","soap","0.35","500","32","0.0486918169815988",NA
"2528","wr","0.35","500","32","0.159917565167802",NA
"2529","tprs","0.35","500","33","0.0553626827199188",NA
"2530","mdsds","0.35","500","33","0.034020273525243","4"
"2531","soap","0.35","500","33","0.0393747396718563",NA
"2532","wr","0.35","500","33","0.0336102599211545",NA
"2533","tprs","0.35","500","34","0.0528213640356262",NA
"2534","mdsds","0.35","500","34","0.0379527943013224","4"
"2535","soap","0.35","500","34","0.0411397967400309",NA
"2536","wr","0.35","500","34","0.0418828580242498",NA
"2537","tprs","0.35","500","35","0.0594386706429558",NA
"2538","mdsds","0.35","500","35","0.0398476947478759","4"
"2539","soap","0.35","500","35","0.0412862019043242",NA
"2540","wr","0.35","500","35","0.0422766455870748",NA
"2541","tprs","0.35","500","36","0.110487148597605",NA
"2542","mdsds","0.35","500","36","0.0320098460387634","3"
"2543","soap","0.35","500","36","0.0310527226712012",NA
"2544","wr","0.35","500","36","0.0311456577943106",NA
"2545","tprs","0.35","500","37","0.0971479093119437",NA
"2546","mdsds","0.35","500","37","0.0419428589289772","2"
"2547","soap","0.35","500","37","0.0403803846844138",NA
"2548","wr","0.35","500","37","0.0576886043539271",NA
"2549","tprs","0.35","500","38","0.0566118993026108",NA
"2550","mdsds","0.35","500","38","0.0392852090208657","3"
"2551","soap","0.35","500","38","0.0365529458051476",NA
"2552","wr","0.35","500","38","0.0339122420311522",NA
"2553","tprs","0.35","500","39","0.052380168431978",NA
"2554","mdsds","0.35","500","39","0.0293157848818911","4"
"2555","soap","0.35","500","39","0.0310456991822954",NA
"2556","wr","0.35","500","39","0.0341944690627268",NA
"2557","tprs","0.35","500","40","0.0535789425529229",NA
"2558","mdsds","0.35","500","40","0.0426875797257578","2"
"2559","soap","0.35","500","40","0.039309092461158",NA
"2560","wr","0.35","500","40","0.0411211922668542",NA
"2561","tprs","0.35","500","41","0.0454735987224441",NA
"2562","mdsds","0.35","500","41","0.0342758931102265","4"
"2563","soap","0.35","500","41","0.0337376631607034",NA
"2564","wr","0.35","500","41","0.0450623601173115",NA
"2565","tprs","0.35","500","42","0.0472981030611886",NA
"2566","mdsds","0.35","500","42","0.0531688276557551","2"
"2567","soap","0.35","500","42","0.031807763746964",NA
"2568","wr","0.35","500","42","0.0351498338987209",NA
"2569","tprs","0.35","500","43","0.0554504323307702",NA
"2570","mdsds","0.35","500","43","0.0384417643482088","4"
"2571","soap","0.35","500","43","0.0386408637714852",NA
"2572","wr","0.35","500","43","0.0400783042699172",NA
"2573","tprs","0.35","500","44","0.0805138707549939",NA
"2574","mdsds","0.35","500","44","0.0369234105998483","2"
"2575","soap","0.35","500","44","0.0405211032838434",NA
"2576","wr","0.35","500","44","0.0375896965618196",NA
"2577","tprs","0.35","500","45","0.0510510494995581",NA
"2578","mdsds","0.35","500","45","0.0419286519126505","4"
"2579","soap","0.35","500","45","0.040938447882647",NA
"2580","wr","0.35","500","45","0.0429412765629668",NA
"2581","tprs","0.35","500","46","0.0595355590323596",NA
"2582","mdsds","0.35","500","46","0.0481799842151657","4"
"2583","soap","0.35","500","46","0.0497263196459398",NA
"2584","wr","0.35","500","46","0.0496832554052794",NA
"2585","tprs","0.35","500","47","0.05465571227522",NA
"2586","mdsds","0.35","500","47","0.0409907249800529","4"
"2587","soap","0.35","500","47","0.0355096026315006",NA
"2588","wr","0.35","500","47","0.0591735462643539",NA
"2589","tprs","0.35","500","48","0.0545881879384377",NA
"2590","mdsds","0.35","500","48","0.0321795901153814","4"
"2591","soap","0.35","500","48","0.0323580806597887",NA
"2592","wr","0.35","500","48","0.0328202277977628",NA
"2593","tprs","0.35","500","49","0.0578882427242595",NA
"2594","mdsds","0.35","500","49","0.0385630530509339","7"
"2595","soap","0.35","500","49","0.0388376439963076",NA
"2596","wr","0.35","500","49","0.0385211212011201",NA
"2597","tprs","0.35","500","50","0.0606537423545742",NA
"2598","mdsds","0.35","500","50","0.0351602386620495","5"
"2599","soap","0.35","500","50","0.0370321299314426",NA
"2600","wr","0.35","500","50","0.0400126302760703",NA
"2601","tprs","0.35","500","51","0.0687799260720469",NA
"2602","mdsds","0.35","500","51","0.0308845266535539","4"
"2603","soap","0.35","500","51","0.0338976020111402",NA
"2604","wr","0.35","500","51","0.0369744541454567",NA
"2605","tprs","0.35","500","52","0.0601068573002098",NA
"2606","mdsds","0.35","500","52","0.0337242869305954","3"
"2607","soap","0.35","500","52","0.0307110588566718",NA
"2608","wr","0.35","500","52","0.105596860616251",NA
"2609","tprs","0.35","500","53","0.0445539343585847",NA
"2610","mdsds","0.35","500","53","0.0304647265412387","3"
"2611","soap","0.35","500","53","0.0279707252879206",NA
"2612","wr","0.35","500","53","0.0300102746613538",NA
"2613","tprs","0.35","500","54","0.0499830704092748",NA
"2614","mdsds","0.35","500","54","0.0351308285507531","4"
"2615","soap","0.35","500","54","0.0345256004554716",NA
"2616","wr","0.35","500","54","0.0354488661276798",NA
"2617","tprs","0.35","500","55","0.0613025550760322",NA
"2618","mdsds","0.35","500","55","0.0394425161278446","5"
"2619","soap","0.35","500","55","0.0366711438281424",NA
"2620","wr","0.35","500","55","0.0418247444124107",NA
"2621","tprs","0.35","500","56","0.0679720102784788",NA
"2622","mdsds","0.35","500","56","0.0432813995407804","4"
"2623","soap","0.35","500","56","0.0455033090079708",NA
"2624","wr","0.35","500","56","0.0463664699205066",NA
"2625","tprs","0.35","500","57","0.0672683034765282",NA
"2626","mdsds","0.35","500","57","0.0379214216028655","3"
"2627","soap","0.35","500","57","0.0358828829723375",NA
"2628","wr","0.35","500","57","0.0388142247254329",NA
"2629","tprs","0.35","500","58","0.0526090154570795",NA
"2630","mdsds","0.35","500","58","0.0388241455625934","4"
"2631","soap","0.35","500","58","0.0427292384419789",NA
"2632","wr","0.35","500","58","0.0419866938259702",NA
"2633","tprs","0.35","500","59","0.0502000088331357",NA
"2634","mdsds","0.35","500","59","0.0346901992517147","4"
"2635","soap","0.35","500","59","0.0379021164694619",NA
"2636","wr","0.35","500","59","0.0402146279043614",NA
"2637","tprs","0.35","500","60","0.0659705845378528",NA
"2638","mdsds","0.35","500","60","0.0344635843870982","3"
"2639","soap","0.35","500","60","0.0292704680997255",NA
"2640","wr","0.35","500","60","0.0399421193528906",NA
"2641","tprs","0.35","500","61","0.0615004797569934",NA
"2642","mdsds","0.35","500","61","0.0413958902837927","4"
"2643","soap","0.35","500","61","0.0465915819138483",NA
"2644","wr","0.35","500","61","0.0467062214263658",NA
"2645","tprs","0.35","500","62","0.0610900370962663",NA
"2646","mdsds","0.35","500","62","0.0338525376151881","4"
"2647","soap","0.35","500","62","0.0390211748617287",NA
"2648","wr","0.35","500","62","0.0381928628447346",NA
"2649","tprs","0.35","500","63","0.054859819707148",NA
"2650","mdsds","0.35","500","63","0.0415298251018822","3"
"2651","soap","0.35","500","63","0.0344301395062542",NA
"2652","wr","0.35","500","63","0.0390820670353912",NA
"2653","tprs","0.35","500","64","0.0585229440613941",NA
"2654","mdsds","0.35","500","64","0.0424776357724346","4"
"2655","soap","0.35","500","64","0.04367843720869",NA
"2656","wr","0.35","500","64","0.0492403360156056",NA
"2657","tprs","0.35","500","65","0.056860318944048",NA
"2658","mdsds","0.35","500","65","0.0417720743589341","4"
"2659","soap","0.35","500","65","0.0437954575098337",NA
"2660","wr","0.35","500","65","0.0443169121290308",NA
"2661","tprs","0.35","500","66","0.0449723911592809",NA
"2662","mdsds","0.35","500","66","0.0280565289331216","4"
"2663","soap","0.35","500","66","0.0289893012120784",NA
"2664","wr","0.35","500","66","0.0350188000839805",NA
"2665","tprs","0.35","500","67","0.0458145843222202",NA
"2666","mdsds","0.35","500","67","0.0314650011069253","4"
"2667","soap","0.35","500","67","0.0340750460448632",NA
"2668","wr","0.35","500","67","0.0344814037693072",NA
"2669","tprs","0.35","500","68","0.0594420345100454",NA
"2670","mdsds","0.35","500","68","0.0350670366200618","6"
"2671","soap","0.35","500","68","0.0320568732125937",NA
"2672","wr","0.35","500","68","0.0344385974970277",NA
"2673","tprs","0.35","500","69","0.0499885066043793",NA
"2674","mdsds","0.35","500","69","0.041369710316599","4"
"2675","soap","0.35","500","69","0.0402070509192635",NA
"2676","wr","0.35","500","69","0.0390089839437469",NA
"2677","tprs","0.35","500","70","0.0527028873698447",NA
"2678","mdsds","0.35","500","70","0.0329747015650669","4"
"2679","soap","0.35","500","70","0.0342368807390735",NA
"2680","wr","0.35","500","70","0.0372166697060628",NA
"2681","tprs","0.35","500","71","0.05862322270612",NA
"2682","mdsds","0.35","500","71","0.0330235203351992","3"
"2683","soap","0.35","500","71","0.0353687783432302",NA
"2684","wr","0.35","500","71","0.0324423596932046",NA
"2685","tprs","0.35","500","72","0.0611713173403324",NA
"2686","mdsds","0.35","500","72","0.0351495985381924","4"
"2687","soap","0.35","500","72","0.0399315262745323",NA
"2688","wr","0.35","500","72","0.0377932703105209",NA
"2689","tprs","0.35","500","73","0.0454711040313724",NA
"2690","mdsds","0.35","500","73","0.0306142908365457","4"
"2691","soap","0.35","500","73","0.0329201179077665",NA
"2692","wr","0.35","500","73","0.0361005603354632",NA
"2693","tprs","0.35","500","74","0.0473044782845882",NA
"2694","mdsds","0.35","500","74","0.0387456545289698","4"
"2695","soap","0.35","500","74","0.0353686328900671",NA
"2696","wr","0.35","500","74","0.0479220218512147",NA
"2697","tprs","0.35","500","75","0.050572936730327",NA
"2698","mdsds","0.35","500","75","0.03842455981815","4"
"2699","soap","0.35","500","75","0.0398381614593988",NA
"2700","wr","0.35","500","75","0.0491099043567624",NA
"2701","tprs","0.35","500","76","0.0561117652426101",NA
"2702","mdsds","0.35","500","76","0.0437105051770621","4"
"2703","soap","0.35","500","76","0.0420825832132082",NA
"2704","wr","0.35","500","76","0.0439938379610291",NA
"2705","tprs","0.35","500","77","0.0826831564025782",NA
"2706","mdsds","0.35","500","77","0.0363725959544968","4"
"2707","soap","0.35","500","77","0.0384047304229607",NA
"2708","wr","0.35","500","77","0.0406514831420576",NA
"2709","tprs","0.35","500","78","0.0502349026020682",NA
"2710","mdsds","0.35","500","78","0.0396503900156213","4"
"2711","soap","0.35","500","78","0.0410944500203091",NA
"2712","wr","0.35","500","78","0.0405928220131591",NA
"2713","tprs","0.35","500","79","0.0688077953050701",NA
"2714","mdsds","0.35","500","79","0.0324503807904624","5"
"2715","soap","0.35","500","79","0.03188804485974",NA
"2716","wr","0.35","500","79","0.03600630605826",NA
"2717","tprs","0.35","500","80","0.0806095178691732",NA
"2718","mdsds","0.35","500","80","0.0397335831316122","4"
"2719","soap","0.35","500","80","0.0416149983609462",NA
"2720","wr","0.35","500","80","0.0412452942312318",NA
"2721","tprs","0.35","500","81","0.065133729942586",NA
"2722","mdsds","0.35","500","81","0.0428128651253864","4"
"2723","soap","0.35","500","81","0.0422505630687428",NA
"2724","wr","0.35","500","81","0.0444719682574147",NA
"2725","tprs","0.35","500","82","0.0499200564314205",NA
"2726","mdsds","0.35","500","82","0.0385401944083989","4"
"2727","soap","0.35","500","82","0.0368861252181256",NA
"2728","wr","0.35","500","82","0.0423931105204922",NA
"2729","tprs","0.35","500","83","0.0583799526339751",NA
"2730","mdsds","0.35","500","83","0.036412035240251","4"
"2731","soap","0.35","500","83","0.0405285850785803",NA
"2732","wr","0.35","500","83","0.0390199647436098",NA
"2733","tprs","0.35","500","84","0.0628270500036849",NA
"2734","mdsds","0.35","500","84","0.0312607440736208","6"
"2735","soap","0.35","500","84","0.0293098555800262",NA
"2736","wr","0.35","500","84","0.0371744057751124",NA
"2737","tprs","0.35","500","85","0.0509414586661841",NA
"2738","mdsds","0.35","500","85","0.032902080460683","6"
"2739","soap","0.35","500","85","0.0341290759669668",NA
"2740","wr","0.35","500","85","0.038206944600584",NA
"2741","tprs","0.35","500","86","0.0624808711598564",NA
"2742","mdsds","0.35","500","86","0.0427284761294381","2"
"2743","soap","0.35","500","86","0.0358571508714418",NA
"2744","wr","0.35","500","86","0.0389953997200993",NA
"2745","tprs","0.35","500","87","0.0570592236349949",NA
"2746","mdsds","0.35","500","87","0.0534195297637031","10"
"2747","soap","0.35","500","87","0.0469096274133077",NA
"2748","wr","0.35","500","87","0.046505700888316",NA
"2749","tprs","0.35","500","88","0.0552072544277937",NA
"2750","mdsds","0.35","500","88","0.0343677916566269","5"
"2751","soap","0.35","500","88","0.0318171679995937",NA
"2752","wr","0.35","500","88","0.0373987764337284",NA
"2753","tprs","0.35","500","89","0.0481712156050533",NA
"2754","mdsds","0.35","500","89","0.0346579915197516","4"
"2755","soap","0.35","500","89","0.0366534277720278",NA
"2756","wr","0.35","500","89","0.0381266007255374",NA
"2757","tprs","0.35","500","90","0.0706670664138701",NA
"2758","mdsds","0.35","500","90","0.0404104362097047","5"
"2759","soap","0.35","500","90","0.0455175675210942",NA
"2760","wr","0.35","500","90","0.0424959078195426",NA
"2761","tprs","0.35","500","91","0.059980721731741",NA
"2762","mdsds","0.35","500","91","0.0348849918486905","6"
"2763","soap","0.35","500","91","0.0402740755355031",NA
"2764","wr","0.35","500","91","0.038601736919661",NA
"2765","tprs","0.35","500","92","0.0660323056292593",NA
"2766","mdsds","0.35","500","92","0.0410879740879207","5"
"2767","soap","0.35","500","92","0.0390258702685822",NA
"2768","wr","0.35","500","92","0.0401572668060826",NA
"2769","tprs","0.35","500","93","0.0542477158342803",NA
"2770","mdsds","0.35","500","93","0.0383737875333324","4"
"2771","soap","0.35","500","93","0.0381864282730714",NA
"2772","wr","0.35","500","93","0.0388778591794367",NA
"2773","tprs","0.35","500","94","0.0621480184632308",NA
"2774","mdsds","0.35","500","94","0.0398648371807685","4"
"2775","soap","0.35","500","94","0.0349614805623522",NA
"2776","wr","0.35","500","94","0.0409010212966746",NA
"2777","tprs","0.35","500","95","0.0609307888301106",NA
"2778","mdsds","0.35","500","95","0.0440631494062665","4"
"2779","soap","0.35","500","95","0.0429095238320374",NA
"2780","wr","0.35","500","95","0.0482624913205633",NA
"2781","tprs","0.35","500","96","0.0444726894737506",NA
"2782","mdsds","0.35","500","96","0.0339040119414084","4"
"2783","soap","0.35","500","96","0.0383843664851697",NA
"2784","wr","0.35","500","96","0.0750010096551457",NA
"2785","tprs","0.35","500","97","0.0811035709179383",NA
"2786","mdsds","0.35","500","97","0.0452326914796039","4"
"2787","soap","0.35","500","97","0.0402111703172515",NA
"2788","wr","0.35","500","97","0.0439452697115074",NA
"2789","tprs","0.35","500","98","0.0558997537697952",NA
"2790","mdsds","0.35","500","98","0.03944912478168","4"
"2791","soap","0.35","500","98","0.0410067159827684",NA
"2792","wr","0.35","500","98","0.0579457976202824",NA
"2793","tprs","0.35","500","99","0.086294211633387",NA
"2794","mdsds","0.35","500","99","0.0372710073181061","2"
"2795","soap","0.35","500","99","0.0323603035146381",NA
"2796","wr","0.35","500","99","0.0386071618107388",NA
"2797","tprs","0.35","500","100","0.0511629670963344",NA
"2798","mdsds","0.35","500","100","0.0448413150384301","2"
"2799","soap","0.35","500","100","0.0353478201997935",NA
"2800","wr","0.35","500","100","0.0336278334313001",NA
"2801","tprs","0.35","500","101","0.0479313255739196",NA
"2802","mdsds","0.35","500","101","0.0381804362010086","5"
"2803","soap","0.35","500","101","0.0437749006161297",NA
"2804","wr","0.35","500","101","0.0392050928652212",NA
"2805","tprs","0.35","500","102","0.088893632656772",NA
"2806","mdsds","0.35","500","102","0.0310103731935898","4"
"2807","soap","0.35","500","102","0.0323308618423459",NA
"2808","wr","0.35","500","102","0.0302542626856237",NA
"2809","tprs","0.35","500","103","0.0824651183712261",NA
"2810","mdsds","0.35","500","103","0.0356087947368156","4"
"2811","soap","0.35","500","103","0.0396029172026187",NA
"2812","wr","0.35","500","103","0.0370061220648542",NA
"2813","tprs","0.35","500","104","0.0578010812963292",NA
"2814","mdsds","0.35","500","104","0.0399447307988309","4"
"2815","soap","0.35","500","104","0.0422444553869766",NA
"2816","wr","0.35","500","104","0.0373724083502653",NA
"2817","tprs","0.35","500","105","0.0650410258168626",NA
"2818","mdsds","0.35","500","105","0.03075339943102","4"
"2819","soap","0.35","500","105","0.032529583713779",NA
"2820","wr","0.35","500","105","0.0327048394172228",NA
"2821","tprs","0.35","500","106","0.0488351767903404",NA
"2822","mdsds","0.35","500","106","0.0336736706212563","4"
"2823","soap","0.35","500","106","0.0355732718039581",NA
"2824","wr","0.35","500","106","0.0345384570885051",NA
"2825","tprs","0.35","500","107","0.0597224340609102",NA
"2826","mdsds","0.35","500","107","0.0383632276887107","4"
